Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB),StateBridgeMem(Bytes),OWControllerMem(MB)
2424,0.258209,57.961,0.0246094,42.47,68.00,794.00
2425,0.680949,69.671,2.03672,42.52,68.00,794.00
2426,0.506031,68.388,0.264063,42.36,68.00,794.00
2427,0.0580053,66.901,0.211719,42.60,68.00,794.00
2428,0.0349112,36.050,0.040625,42.62,68.00,794.00
2429,0.166025,36.789,0.120703,42.64,68.00,795.00
2430,0.0625629,61.336,0.190625,42.44,68.00,795.00
2431,0.290552,66.270,0.238281,42.62,68.00,795.00
2432,0.0501356,51.886,0.7,42.57,68.00,795.00
2433,0.209684,40.087,0.182422,42.60,68.00,795.00
2434,0.0451832,45.489,0.225781,42.47,68.00,795.00
2435,0.219181,41.218,0.0664062,42.45,68.00,795.00
2436,0.532439,66.918,0.207422,42.62,68.00,795.00
2437,0.113616,49.811,0.164062,42.43,68.00,795.00
2438,0.0873232,31.614,0.0265625,42.31,68.00,795.00
2439,0.178705,59.167,0.260547,42.41,68.00,795.00
2440,0.0336514,35.439,0.0386719,42.70,68.00,795.00
2441,0.333938,63.919,0.205859,42.56,68.00,795.00
2442,0.704657,63.841,0.372656,42.58,68.00,795.00
2443,0.370002,60.153,0.226953,42.49,68.00,794.00
2444,0.16739,58.913,0.132422,42.39,68.00,794.00
2445,0.270666,35.182,0.183594,42.57,68.00,794.00
2446,0.13525,31.229,0.151563,42.52,68.00,794.00
2447,0.257552,42.149,0,42.59,68.00,794.00
2448,0.522016,64.621,0.0507812,42.60,68.00,794.00
2449,0.216517,76.868,0.05625,42.73,68.00,794.00
2450,0.199841,37.443,0,42.53,68.00,794.00
2451,0.213744,39.205,0,42.59,68.00,795.00
2452,0.112191,58.659,0.00117188,42.45,68.00,795.00
2453,0.299836,27.546,0.0601563,42.57,68.00,795.00
2454,0.176202,35.691,2.3668,42.72,68.00,795.00
2455,0.477762,65.203,0.06875,42.56,68.00,795.00
2456,0.268368,52.292,0,42.68,68.00,795.00
2457,0.245731,63.171,0,42.57,68.00,795.00
2458,0.0604401,73.631,0,42.42,68.00,795.00
2459,0.436858,40.849,0.0367188,42.55,68.00,795.00
2460,0.249265,56.374,0.0765625,42.51,68.00,795.00
2461,0.280354,66.840,1.74531,42.77,68.00,795.00
2462,0.143362,42.141,0.453125,42.62,68.00,795.00
2463,0.124991,28.329,0.154297,42.69,68.00,795.00
2464,0.198187,37.175,0.0574219,42.64,68.00,795.00
2465,0.407343,63.563,0.269141,42.51,68.00,795.00
2466,0.0907516,34.247,0.0726563,42.56,68.00,795.00
2467,0.332413,58.083,0.198828,42.42,68.00,795.00
2468,0.159669,69.573,0.235156,42.48,68.00,795.00
2469,0.177359,59.067,0.104297,42.48,68.00,795.00
2470,0.10587,24.146,0.0566406,42.52,68.00,795.00
2471,0.329851,52.529,0.157813,42.55,68.00,795.00
2472,0.36575,67.454,0.304688,42.70,68.00,795.00
2473,0.390882,72.738,0.296875,42.49,68.00,796.00
2474,0.292112,34.361,0.140234,42.59,68.00,796.00
2475,0.234362,57.905,0.172656,42.45,68.00,796.00
2476,0.269358,69.296,0.241406,42.49,68.00,796.00
2477,0.325808,67.197,0.249219,42.41,68.00,796.00
2478,0.0833769,21.597,0.0417969,42.63,68.00,796.00
2479,0.153224,50.000,0.180469,42.64,68.00,796.00
2480,0.095191,39.221,0.101953,42.66,68.00,795.00
2481,0.20267,36.907,0.0429688,42.45,68.00,795.00
2482,0.13743,40.747,0.021875,42.61,68.00,795.00
2483,0.449009,62.190,0.948047,42.69,68.00,795.00
2484,0.289205,51.683,0,42.57,68.00,795.00
2485,0.156646,40.503,0,42.65,68.00,795.00
2486,0.201137,34.365,0.853906,42.45,68.00,794.00
2487,0.0912542,35.327,0.0730469,42.72,68.00,794.00
2488,0.170253,53.328,0.163281,42.38,68.00,794.00
2489,0.395742,65.102,0.162891,42.55,68.00,794.00
2490,0.16682,67.783,0.213281,42.71,68.00,794.00
2491,0.361871,37.745,1.08242,42.64,68.00,794.00
2492,0.447092,63.711,0.202344,42.61,68.00,794.00
2493,0.463398,63.763,0.225,42.49,68.00,794.00
2494,0.123814,62.149,0.207422,42.50,68.00,791.00
2495,0.115882,57.603,0.242969,42.35,68.00,791.00
2496,0.0447016,53.032,0.173047,42.21,68.00,791.00
2497,0.330899,31.582,0.119141,42.52,68.00,791.00
2498,0.279255,62.768,0.291797,42.57,68.00,791.00
2499,0.444532,61.273,0.414062,42.64,68.00,791.00
2500,0.214612,39.412,0,42.60,68.00,791.00
2501,0.18861,38.101,0.290625,42.52,68.00,791.00
2502,0.291591,59.409,0.365625,42.59,68.00,793.00
2503,0.655752,62.778,0.130859,42.74,68.00,793.00
2504,0.276451,61.805,0,42.69,68.00,793.00
2505,0.157667,66.950,0.028125,42.75,68.00,793.00
2506,0.162941,47.277,0.875391,42.64,68.00,793.00
2507,0.416478,61.267,0.0355469,42.56,68.00,793.00
2508,0.256948,61.957,0.0660156,42.55,68.00,793.00
2509,0.0908327,36.433,0.000390625,42.81,68.00,793.00
2510,0.231848,61.512,0,42.56,68.00,794.00
2511,0.259955,35.058,0.0476563,42.73,68.00,794.00
2512,0.163107,35.924,0.0382813,43.02,68.00,794.00
2513,0.303938,56.620,2.27109,43.00,68.00,794.00
2514,0.0390053,40.917,0.615625,42.87,68.00,794.00
2515,0.267943,33.780,0.104688,42.77,68.00,794.00
2516,0.0921001,45.305,0.0578125,42.22,68.00,794.00
2517,0.237914,47.534,0.287109,42.47,68.00,794.00
2518,0.100684,42.875,0.0421875,42.67,68.00,792.00
2519,0.505898,66.795,0.407031,42.73,68.00,792.00
2520,0.31499,62.133,0.195703,42.57,68.00,792.00
2521,0.336423,64.422,0.230469,42.61,68.00,792.00
2522,0.362994,65.719,0.277344,42.66,68.00,792.00
2523,0.216976,14.501,0.0457031,42.73,68.00,792.00
2524,0.319917,35.969,0.203906,42.75,68.00,792.00
2525,0.122982,61.901,0.216016,42.44,68.00,792.00
2526,0.103324,41.398,0.0984375,42.62,68.00,792.00
2527,0.130201,21.160,0.0382813,42.91,68.00,792.00
2528,0.199981,63.885,0.211719,42.74,68.00,792.00
2529,0.165876,60.013,0.181641,42.71,68.00,792.00
2530,0.28582,61.533,0.866797,42.55,68.00,792.00
2531,0.0374308,35.065,0.0945313,42.63,68.00,792.00
2532,0.329704,37.383,0.0863281,42.65,68.00,790.00
2533,0.661434,61.359,0.119531,42.64,68.00,790.00
2534,0.0302792,37.941,0.0015625,42.76,68.00,790.00
2535,0.0353947,40.761,0,42.85,68.00,790.00
2536,0.310791,64.605,0.669141,42.66,68.00,790.00
2537,0.506823,57.010,0.0824219,42.72,68.00,790.00
2538,0.155052,23.044,0,42.65,68.00,791.00
2539,0.11178,66.988,0.00820313,42.73,68.00,791.00
2540,0.205948,48.353,0.0222656,42.76,68.00,791.00
2541,0.669138,68.526,0.121094,42.87,68.00,791.00
2542,0.1416,38.766,0,42.79,68.00,791.00
2543,0.20632,41.933,2.93906,42.69,68.00,791.00
2544,0.065526,68.617,0.0128906,42.51,68.00,791.00
2545,0.335989,66.174,0.0386719,42.83,68.00,791.00
2546,0.410777,65.855,0.240625,42.81,68.00,791.00
2547,0.28071,60.488,0.189063,42.50,68.00,791.00
2548,0.0366268,34.240,0.0730469,42.73,68.00,791.00
2549,0.176757,42.942,0.25,42.49,68.00,791.00
2550,0.425302,50.257,0.204688,42.50,68.00,791.00
2551,0.348359,48.533,0.200391,42.62,68.00,791.00
2552,0.120322,26.796,0.209375,42.89,68.00,792.00
2553,0.173141,63.671,0.213672,42.68,68.00,792.00
2554,0.203926,43.524,0.155859,42.31,68.00,792.00
2555,0.172163,23.365,0.0757813,42.70,68.00,792.00
2556,0.432654,34.948,0.242578,42.83,68.00,792.00
2557,0.225249,68.512,0.336328,42.63,68.00,792.00
2558,0.222972,62.523,0.208594,42.65,68.00,792.00
2559,0.622318,47.212,0.269922,42.76,68.00,789.00
2560,0.354483,51.620,0.211719,42.84,68.00,789.00
2561,0.15603,47.579,0.0921875,42.53,68.00,789.00
2562,0.274551,64.924,0.773438,42.67,68.00,789.00
2563,0.0326481,41.832,0,42.68,68.00,789.00
2564,0.20902,51.665,0.191016,42.55,68.00,789.00
2565,0.653145,55.436,0.278906,42.54,68.00,789.00
2566,0.117332,65.157,0.203906,42.72,68.00,789.00
2567,0.300619,59.294,0.207813,42.61,68.00,791.00
2568,0.381209,67.315,0.266406,42.61,68.00,791.00
2569,0.0736847,20.911,0.0667969,42.70,68.00,791.00
2570,0.315994,42.664,0.112109,42.74,68.00,791.00
2571,0.169103,62.261,0.167188,42.56,68.00,791.00
2572,0.159533,48.224,0.130469,42.72,68.00,791.00
2573,0.193052,61.024,0.205859,42.58,68.00,791.00
2574,0.421135,66.621,0.291016,42.84,68.00,791.00
2575,0.166686,57.544,0.165234,42.68,68.00,791.00
2576,0.280468,50.596,0.23125,42.60,68.00,791.00
2577,0.114419,69.742,0.0542969,42.83,68.00,791.00
2578,0.589809,68.029,0.5375,42.71,68.00,791.00
2579,0.390252,39.635,1.4082,42.41,68.00,791.00
2580,0.286271,62.746,0.184375,42.77,68.00,791.00
2581,0.224224,47.257,0.133203,42.62,68.00,791.00
2582,0.401434,60.300,0.158594,42.75,68.00,791.00
2583,0.25806,38.355,0.108203,42.94,68.00,791.00
2584,0.546125,68.750,0.0421875,42.73,68.00,791.00
2585,0.144124,41.860,0,42.96,68.00,791.00
2586,0.0643759,63.456,0.8875,42.78,68.00,791.00
2587,0.368195,39.693,0.0613281,42.52,68.00,790.00
2588,0.208193,30.854,0.0808594,42.53,68.00,790.00
2589,0.378025,44.594,0,42.82,68.00,790.00
2590,0.160641,74.984,0.0234375,42.95,68.00,790.00
2591,0.281834,45.346,0,42.57,68.00,790.00
2592,0.345933,64.122,0.0285156,42.72,68.00,790.00
2593,0.299317,54.579,0.147656,42.74,68.00,790.00
2594,0.127957,63.843,0.313281,42.59,68.00,789.00
2595,0.0546312,57.133,0.16875,42.90,68.00,789.00
2596,0.364452,62.789,0.199609,42.53,68.00,789.00
2597,0.186309,49.246,0.101172,42.78,68.00,789.00
2598,0.272858,59.908,0.200781,42.66,68.00,789.00
2599,0.289985,67.493,0.251172,42.63,68.00,789.00
2600,0.14801,38.216,0.0933594,42.69,68.00,789.00
2601,0.255119,55.314,0.186328,42.60,68.00,789.00
2602,0.28489,69.604,0.198438,42.85,68.00,790.00
2603,0.308209,63.379,0.310156,42.52,68.00,790.00
2604,0.096386,53.162,0.0859375,42.65,68.00,790.00
2605,0.233028,57.007,0.244141,42.32,68.00,790.00
2606,0.148375,55.911,0.197266,42.65,68.00,790.00
2607,0.0945759,41.377,0,42.85,68.00,790.00
2608,0.320189,70.636,0.0671875,42.84,68.00,790.00
2609,0.375215,64.991,0.216406,42.70,68.00,789.00
2610,0.136595,39.553,0.126172,42.71,68.00,789.00
2611,0.44875,60.294,0.232031,42.54,68.00,789.00
2612,0.0535669,48.047,0.071875,42.80,68.00,789.00
2613,0.11851,60.950,0,42.70,68.00,789.00
2614,0.387999,58.744,0,42.57,68.00,789.00
2615,0.0512114,62.663,0.00625,42.73,68.00,789.00
2616,0.351526,39.444,0.0847656,42.77,68.00,790.00
2617,0.791454,48.745,0.14375,42.82,68.00,790.00
2618,0.51142,71.857,0.0507812,42.73,68.00,790.00
2619,0.274992,41.418,0,42.64,68.00,790.00
2620,0.197403,47.751,0.0515625,42.77,68.00,790.00
2621,0.152722,35.372,0,42.66,68.00,790.00
2622,0.281911,64.113,0,42.74,68.00,790.00
2623,0.266691,48.245,0.790625,42.81,68.00,792.00
2624,0.210969,32.855,0.009375,42.90,68.00,792.00
2625,0.23462,47.426,0.0742188,42.81,68.00,792.00
2626,0.440313,67.741,0.0265625,42.72,68.00,792.00
2627,0.391812,65.228,0,42.55,68.00,792.00
2628,0.112882,64.143,3.05977,42.55,68.00,792.00
2629,0.156795,42.422,0.198047,42.76,68.00,792.00
2630,0.212087,49.905,0.124219,42.65,68.00,792.00
2631,0.495358,63.272,0.297266,42.74,68.00,792.00
2632,0.335342,39.184,0.147266,42.66,68.00,792.00
2633,0.336527,65.816,0.315234,42.68,68.00,792.00
2634,0.163422,62.588,0.253906,42.56,68.00,792.00
2635,0.15992,62.515,0.217188,42.50,68.00,792.00
2636,0.171124,69.110,0.358203,42.70,68.00,792.00
2637,0.246024,63.810,0.239063,42.67,68.00,792.00
2638,0.0381765,30.272,0.782422,38.45,68.00,791.00
2639,0.333011,75.325,0.267969,38.37,68.00,791.00
2640,0.198292,64.312,0.282031,38.06,68.00,791.00
2641,0.0843058,39.580,0.0933594,37.90,68.00,791.00
2642,0.250489,62.355,0.970313,38.16,68.00,791.00
2643,0.226133,65.825,0.107813,38.27,68.00,791.00
2644,0.454207,70.355,0.0257813,38.30,68.00,791.00
2645,0.366933,64.609,0.08125,38.44,68.00,791.00
2646,0.456836,67.068,0.0441406,38.35,68.00,791.00
2647,0.186219,38.826,0.0425781,38.40,68.00,791.00
2648,0.0822916,35.785,0,38.40,68.00,791.00
2649,0.583043,37.883,0.0800781,38.24,68.00,791.00
2650,0.266535,79.316,0.06875,38.32,68.00,791.00
2651,0.21096,44.254,0,38.47,68.00,791.00
2652,0.17506,73.772,0,38.60,68.00,791.00
2653,0.085989,40.745,0,38.24,68.00,791.00
2654,0.146449,15.789,0.0605469,38.34,68.00,791.00
2655,0.335173,31.316,0.111719,38.49,68.00,791.00
2656,0.170465,59.303,0,38.10,68.00,791.00
2657,0.24157,67.053,2.63555,38.11,68.00,791.00
2658,0.339771,57.087,0.167578,38.27,68.00,791.00
2659,0.344239,71.008,0.158203,38.34,68.00,791.00
2660,0.285715,60.921,0.159766,38.42,68.00,790.00
2661,0.0576382,67.984,0.187109,38.52,68.00,790.00
2662,0.0527163,37.527,0.08125,38.22,68.00,790.00
2663,0.15196,43.609,0.120703,38.33,68.00,790.00
2664,0.244143,58.543,0.200781,38.08,68.00,790.00
2665,0.560281,66.353,0.329297,38.20,68.00,790.00
2666,0.13676,45.341,0.187109,38.31,68.00,790.00
2667,0.15552,41.361,0.1125,38.44,68.00,792.00
2668,0.0932884,45.543,0.254297,37.86,68.00,792.00
2669,0.29104,38.304,0.114844,38.33,68.00,792.00
2670,0.45416,63.709,0.719141,37.77,68.00,792.00
2671,0.0530634,41.457,0,38.21,68.00,792.00
2672,0.059226,62.721,0.443359,38.10,68.00,792.00
2673,0.124624,67.903,0.294531,38.14,68.00,792.00
2674,0.226866,43.564,0.159375,38.44,68.00,790.00
2675,0.635616,68.958,0.469141,38.42,68.00,790.00
2676,0.0511169,36.974,0.108984,38.05,68.00,790.00
2677,0.21054,34.617,0.109766,38.40,68.00,790.00
2678,0.134027,36.597,0.0847656,38.28,68.00,790.00
2679,0.434062,57.057,0.0394531,38.21,68.00,790.00
2680,0.621907,67.054,0.0851563,38.12,68.00,790.00
2681,0.110103,60.000,0,38.39,68.00,790.00
2682,0.343731,68.204,0,38.26,68.00,792.00
2683,0.166454,66.029,0.00898438,38.41,68.00,792.00
2684,0.371589,64.793,0.0625,38.14,68.00,792.00
2685,0.502722,51.659,0.123047,38.43,68.00,792.00
2686,0.141705,33.039,0,38.22,68.00,792.00
2687,0.145526,41.234,0,38.41,68.00,792.00
2688,0.233243,73.984,0.00820313,38.41,68.00,792.00
2689,0.579426,69.634,0.0589844,38.28,68.00,793.00
2690,0.273744,46.191,0.0792969,38.38,68.00,793.00
2691,0.407897,60.087,0,38.14,68.00,793.00
2692,0.147434,40.341,0,38.37,68.00,793.00
2693,0.223116,60.742,0.000390625,38.18,68.00,793.00
2694,0.184423,45.595,0.0390625,38.35,68.00,793.00
2695,0.101665,43.337,0.183203,38.30,68.00,793.00
2696,0.287453,52.869,0.1625,38.24,68.00,791.00
2697,0.0971575,40.822,0.0878906,38.45,68.00,791.00
2698,0.243667,61.860,1.00625,38.29,68.00,791.00
2699,0.0851488,35.891,0.046875,38.36,68.00,791.00
2700,0.0189466,25.914,0.0128906,38.10,68.00,791.00
2701,0.103543,44.697,0.05,38.26,68.00,791.00
2702,0.209798,45.933,0.103516,38.22,68.00,791.00
2703,0.240517,61.494,0.198047,38.14,68.00,792.00
2704,0.104102,43.769,0.0574219,38.32,68.00,792.00
2705,0.321163,67.419,0.133984,38.56,68.00,792.00
2706,0.287068,68.956,0.351562,38.33,68.00,792.00
2707,0.196106,67.091,0.281641,38.36,68.00,792.00
2708,0.318701,57.857,1.53984,38.08,68.00,792.00
2709,0.470454,35.900,0.113672,38.20,68.00,792.00
2710,0.236834,62.532,0.594141,38.23,68.00,792.00
2711,0.0639467,40.000,0,38.15,68.00,792.00
2712,0.200096,50.428,0.04375,38.44,68.00,792.00
2713,0.577271,38.952,0.716406,38.46,68.00,792.00
2714,0.105699,68.573,0,38.48,68.00,792.00
2715,0.259262,43.169,0.0015625,38.15,68.00,792.00
2716,0.0230961,34.023,0,38.35,68.00,792.00
2717,0.0235338,21.624,0,38.43,68.00,792.00
2718,0.247266,34.804,0.05625,38.48,68.00,793.00
2719,0.329861,40.353,0.0886719,38.40,68.00,793.00
2720,0.282577,66.057,0,38.37,68.00,793.00
2721,0.306917,67.106,2.55352,38.41,68.00,793.00
2722,0.0397339,41.969,0,38.46,68.00,793.00
2723,0.392733,69.537,0.249609,38.34,68.00,793.00
2724,0.162134,44.635,0.254297,37.97,68.00,793.00
2725,0.290117,62.847,0.224609,38.37,68.00,790.00
2726,0.149978,41.448,0.104297,38.48,68.00,790.00
2727,0.218938,60.462,0.160547,38.19,68.00,790.00
2728,0.123529,62.012,0.905859,38.31,68.00,790.00
2729,0.168074,61.860,0.173438,38.40,68.00,790.00
2730,0.141414,34.316,0.0714844,38.13,68.00,790.00
2731,0.10526,62.216,0.172656,38.49,68.00,790.00
2732,0.268461,66.168,0.184375,38.44,68.00,790.00
2733,0.166264,58.533,0.139063,38.59,68.00,789.00
2734,0.108934,45.467,0.189453,38.58,68.00,789.00
2735,0.181701,39.154,0.194141,38.40,68.00,789.00
2736,0.347639,33.916,0.246094,38.27,68.00,789.00
2737,0.231406,45.877,0.696484,38.24,68.00,789.00
2738,0.0971918,43.154,0,38.32,68.00,789.00
2739,0.115499,64.213,0,38.09,68.00,790.00
2740,0.11677,47.682,0.00820313,38.36,68.00,790.00
2741,0.260621,46.142,0.0523438,38.27,68.00,790.00
2742,0.637849,64.807,0.858203,38.33,68.00,790.00
2743,0.178747,74.829,0,38.47,68.00,790.00
2744,0.0454845,50.857,0,38.21,68.00,790.00
2745,0.153584,61.201,0.00976562,38.04,68.00,790.00
2746,0.515289,73.549,0.0496094,38.23,68.00,790.00
2747,0.310613,44.547,0.0875,38.46,68.00,790.00
2748,0.113988,66.876,0,38.12,68.00,790.00
2749,0.16899,63.399,0,38.21,68.00,790.00
2750,0.345028,65.195,0.218359,38.20,68.00,790.00
2751,0.211104,47.472,0.123438,38.26,68.00,790.00
2752,0.1505,43.899,0.107422,38.30,68.00,790.00
2753,0.0602417,49.019,0.191797,38.17,68.00,790.00
2754,0.222179,60.642,0.192969,38.24,68.00,790.00
2755,0.0287619,36.067,0.0609375,38.32,68.00,790.00
2756,0.267877,34.200,0.096875,38.23,68.00,790.00
2757,0.248795,36.593,0.142969,38.33,68.00,790.00
2758,0.157647,72.291,0.130078,38.25,68.00,790.00
2759,0.0920458,43.670,0.138281,38.37,68.00,790.00
2760,0.122452,15.980,0.0507812,38.35,68.00,791.00
2761,0.331122,59.117,0.144141,38.21,68.00,791.00
2762,0.270346,60.566,0.201563,38.28,68.00,791.00
2763,0.0833082,31.533,0.0484375,38.44,68.00,791.00
2764,0.30549,39.738,0.150391,38.30,68.00,791.00
2765,0.242136,34.760,0.219531,38.31,68.00,791.00
2766,0.277475,64.590,0.192188,38.00,68.00,791.00
2767,0.225896,63.241,0.179688,38.43,68.00,791.00
2768,0.155131,41.133,0.103125,38.43,69.00,790.00
2769,0.109509,72.165,0.166406,38.49,69.00,790.00
2770,0.175591,42.631,0.0664062,38.20,69.00,790.00
2771,0.342288,61.944,0.164062,38.23,69.00,790.00
2772,0.526587,45.627,0.117969,38.27,69.00,790.00
2773,0.269548,61.861,0,38.31,69.00,790.00
2774,0.160319,68.619,0.00742188,38.38,69.00,790.00
2775,0.159501,50.351,0.723438,38.48,69.00,790.00
2776,0.398916,43.213,0.0363281,38.55,68.00,790.00
2777,0.233754,39.524,0,38.35,68.00,790.00
2778,0.0798101,64.281,0.00273438,38.14,68.00,790.00
2779,0.125566,62.362,0.00820313,38.32,68.00,790.00
2780,0.140618,38.287,2.59531,38.48,68.00,790.00
2781,0.0861921,53.511,0,38.55,68.00,790.00
2782,0.329062,64.509,0,38.39,68.00,790.00
2783,0.424129,67.868,0,38.40,69.00,786.00
2784,0.27144,70.185,0,38.41,69.00,786.00
2785,0.173665,65.228,0,38.30,69.00,786.00
2786,0.408285,64.816,0.0335937,38.30,69.00,786.00
2787,0.255076,61.248,0.219141,38.41,69.00,786.00
2788,0.271532,65.004,0.239063,38.29,69.00,786.00
2789,0.211553,49.714,0.601953,38.17,69.00,786.00
2790,0.0997763,37.788,0.838281,38.44,69.00,788.00
2791,0.573407,37.507,0.283984,38.33,69.00,788.00
2792,0.218163,70.332,0.247266,38.13,69.00,788.00
2793,0.33066,58.928,0.151563,38.26,69.00,788.00
2794,0.153647,45.848,0.129688,38.01,69.00,788.00
2795,0.335366,70.258,0.271875,38.28,69.00,788.00
2796,0.0371618,46.249,0.138672,38.45,69.00,788.00
2797,0.276761,57.462,0.199219,38.20,69.00,788.00
2798,0.223988,57.548,0.186328,38.21,69.00,789.00
2799,0.424715,63.932,0.211328,38.19,69.00,789.00
2800,0.175838,43.693,0.124609,38.46,69.00,789.00
2801,0.434947,58.083,0.239844,38.25,69.00,789.00
2802,0.216894,65.197,0.0167969,38.30,69.00,789.00
2803,0.0850744,45.302,0.950781,38.48,69.00,789.00
2804,0.0836992,39.346,0,38.51,69.00,789.00
2805,0.453823,48.353,0.0300781,38.28,69.00,790.00
2806,0.0334282,41.009,0,38.59,69.00,790.00
2807,0.23883,51.818,0,38.42,69.00,790.00
2808,0.223969,59.790,0,38.40,69.00,790.00
2809,0.269425,48.913,0,38.28,69.00,790.00
2810,0.42335,69.894,1.75313,38.34,69.00,790.00
2811,0.25508,36.875,0.084375,38.43,69.00,790.00
2812,0.11453,37.478,0,38.33,69.00,788.00
2813,0.440687,62.823,0,38.16,69.00,788.00
2814,0.201681,38.998,0.0230469,38.63,69.00,788.00
2815,0.0827417,18.955,0,38.50,69.00,788.00
2816,0.171802,69.456,0,38.52,69.00,788.00
2817,0.178212,64.695,0,38.24,69.00,788.00
2818,0.0973911,53.428,0,38.32,69.00,788.00
2819,0.171433,61.381,0.332031,38.09,69.00,788.00
2820,0.296593,61.964,0.101953,38.28,68.00,788.00
2821,0.324081,68.441,0.245703,38.45,68.00,788.00
2822,0.225546,64.163,0.174609,38.37,68.00,788.00
2823,0.426897,64.526,0.201563,38.23,68.00,788.00
2824,0.155314,57.731,0.105859,38.31,68.00,788.00
2825,0.307504,66.199,0.255469,38.22,68.00,788.00
2826,0.16018,63.888,0.174609,38.26,68.00,788.00
2827,0.33659,72.710,0.158594,38.35,68.00,788.00
2828,0.0989704,30.907,0.102344,38.45,68.00,790.00
2829,0.273108,51.046,0.220703,38.36,68.00,790.00
2830,0.353343,45.047,0.150391,38.22,68.00,790.00
2831,0.495165,46.971,0.2625,38.26,68.00,790.00
2832,0.228333,59.204,0.195312,38.32,68.00,790.00
2833,0.316003,53.103,0.124609,38.13,68.00,790.00
2834,0.0946302,30.909,0.0808594,38.46,68.00,790.00
2835,0.254955,43.563,0.162891,38.39,68.00,789.00
2836,0.493183,64.068,1.7918,38.14,68.00,789.00
2837,0.0364056,39.780,0.0414063,38.41,68.00,789.00
2838,0.395376,61.826,0.111719,38.57,68.00,789.00
2839,0.0765276,44.002,0.116406,38.61,68.00,789.00
2840,0.267107,74.593,0.0433594,38.47,68.00,789.00
2841,0.296611,69.987,0,38.37,68.00,789.00
2842,0.162389,40.596,0,38.53,68.00,787.00
2843,0.0994387,64.744,0,38.32,68.00,787.00
2844,0.144813,40.367,0,38.53,68.00,787.00
2845,0.697526,44.449,0.0339844,38.48,68.00,787.00
2846,0.37986,43.758,0.0839844,38.47,68.00,787.00
2847,0.0292635,37.515,0,38.35,68.00,787.00
2848,0.0868578,66.579,0.00703125,38.42,68.00,787.00
2849,0.278269,68.094,0,38.32,68.00,787.00
2850,0.467149,73.835,0.0859375,38.52,68.00,786.00
2851,0.647461,71.309,0.852734,38.42,68.00,786.00
2852,0.0905323,41.844,0,38.34,68.00,786.00
2853,0.250199,53.749,0.0453125,38.38,68.00,786.00
2854,0.262322,58.603,1.46602,38.54,68.00,786.00
2855,0.16576,68.441,0.166016,38.44,68.00,786.00
2856,0.484649,43.159,0.210547,38.25,68.00,786.00
2857,0.0417786,20.335,0.0292969,38.44,68.00,786.00
2858,0.340691,59.653,0.192578,38.36,68.00,786.00
2859,0.279844,39.243,0.160547,38.41,68.00,786.00
2860,0.535779,63.793,0.198828,38.44,68.00,786.00
2861,0.333581,64.505,0.220703,38.51,68.00,786.00
2862,0.111358,39.171,0.122266,38.55,68.00,786.00
2863,0.159089,43.500,0.0339844,38.57,68.00,786.00
2864,0.286599,70.722,0.159766,38.45,67.00,786.00
2865,0.112839,56.184,1.00039,38.31,67.00,786.00
2866,0.344556,64.474,0.155859,38.42,67.00,786.00
2867,0.215736,63.952,0.117188,38.44,67.00,786.00
2868,0.111574,69.576,0.220313,38.52,67.00,786.00
2869,0.188615,39.658,0.119531,38.43,67.00,786.00
2870,0.370135,43.084,0.165234,38.56,67.00,786.00
2871,0.0649405,61.096,0.144922,38.45,68.00,787.00
2872,0.0948744,37.892,0.135156,38.37,68.00,787.00
2873,0.215821,36.474,0,38.47,68.00,787.00
2874,0.292143,44.840,0.0382813,38.65,68.00,787.00
2875,0.201618,39.236,0,38.50,68.00,787.00
2876,0.154432,53.928,0,38.53,68.00,787.00
2877,0.129961,30.798,0.0257813,38.41,68.00,787.00
2878,0.359183,47.009,0.0640625,38.33,68.00,789.00
2879,0.363636,59.804,0.0527344,38.27,68.00,789.00
2880,0.105916,68.713,0.0183594,38.48,68.00,789.00
2881,0.413174,71.752,0.817578,38.39,68.00,789.00
2882,0.159496,51.320,0.0652344,38.40,68.00,789.00
2883,0.380066,66.559,0.123047,38.50,68.00,789.00
2884,0.18586,63.564,0.272656,38.39,68.00,789.00
2885,0.107873,46.187,0.476172,38.28,68.00,787.00
2886,0.22979,49.319,0.158594,38.41,68.00,787.00
2887,0.40346,62.043,0.212891,38.40,68.00,787.00
2888,0.320661,66.948,0.189063,38.43,68.00,787.00
2889,0.474138,64.131,0.272266,38.28,68.00,787.00
2890,0.279166,61.238,0.00117188,38.31,68.00,787.00
2891,0.0477438,60.555,0,38.46,68.00,787.00
2892,0.13391,40.062,0.121484,38.43,68.00,787.00
2893,0.0969582,38.695,0.0789063,38.47,68.00,787.00
2894,0.240014,63.454,0.181641,38.38,68.00,787.00
2895,0.280025,62.889,0.882031,38.49,68.00,787.00
2896,0.0256052,28.562,0.0667969,38.54,68.00,787.00
2897,0.164846,45.365,0.158594,38.64,68.00,787.00
2898,0.319768,62.879,0.234375,38.33,68.00,787.00
2899,0.0759573,49.189,0.2125,38.08,68.00,790.00
2900,0.306382,76.481,0.316016,38.52,68.00,790.00
2901,0.0875406,40.586,0.136719,38.56,68.00,790.00
2902,0.389782,71.428,0.053125,38.53,68.00,790.00
2903,0.362574,41.870,0.0617188,38.46,68.00,790.00
2904,0.28327,50.311,0,38.46,68.00,790.00
2905,0.213209,39.819,0,38.39,68.00,790.00
