Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/cd6d94d2-b58b-48f4-ad74-daaefc110cdc,1,0,143,143.0,143,143,60.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/cdacbc61-6ec7-4bce-9d08-6fd42232565f,1,0,154,154.0,154,154,94.0,0.0005560244683106996,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/cf0c2426-b049-4176-82ac-838557964040,1,0,136,136.0,136,136,94.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/d3e94f48-50f9-4724-a3ca-1ddbe87bc9c8,1,0,166,166.0,166,166,60.0,0.0005560244683106996,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/d5453110-2eea-4aed-a9b2-8750d2941896,1,0,139,139.0,139,139,60.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/d55f5614-950c-4e91-bd28-42ede9a410e7,1,0,170,170.0,170,170,94.0,0.0005560244683106996,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/d77fa59a-8034-4a58-a924-ed25acb76bb6,1,0,662,662.0,662,662,60.0,0.0005560244683106996,0.0,660,660,660,660,660,660,660,660,660,660,660
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/da0cb7a8-ccca-4921-af03-d04ea1ca50bc,1,0,145,145.0,145,145,60.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/debca1a5-e0fd-4d1a-a53f-2c75bf119ff0,1,0,145,145.0,145,145,60.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/e0144535-4496-420a-a6b8-0bfb1a0652d3,1,0,165,165.0,165,165,60.0,0.0005560244683106996,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/e2602d50-4e8f-47e0-80d2-50904e766c79,1,0,258,258.0,258,258,94.0,0.0005560244683106996,0.0,260,260,260,260,260,260,260,260,260,260,260
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/e4275951-8cf9-4835-9a16-72b41eb4dda5,1,0,158,158.0,158,158,60.0,0.0005560244683106996,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/efb341b0-3bdb-46af-bba0-8bb82646c385,1,0,185,185.0,185,185,60.0,0.0005560244683106996,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/f72d6c37-1ddf-41d5-9476-2483b243ecdb,1,0,161,161.0,161,161,60.0,0.0005560244683106996,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/f9046b8b-04c3-4cce-867b-97c71f9501d8,1,0,142,142.0,142,142,60.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/fba3824f-a458-41ac-b941-4867d7f528c2,1,0,139,139.0,139,139,60.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
