Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB),StateBridgeMem(Bytes),OWControllerMem(MB)
1486,0.422713,38.972,0.682422,30.48,68.00,619.00
1487,0.0748825,15.080,0.0179688,30.48,68.00,619.00
1488,0.504195,44.320,0.114844,30.47,68.00,623.00
1489,0.22302,65.053,0.201953,30.47,68.00,623.00
1490,0.0929871,38.370,0.112109,30.60,68.00,623.00
1491,0.21192,66.116,0.163672,30.31,68.00,623.00
1492,0.025363,23.742,0.0359375,30.45,68.00,623.00
1493,0.251314,37.683,0.1625,30.33,68.00,623.00
1494,0.446752,66.168,0.198438,30.49,68.00,623.00
1495,0.160669,50.641,0.342188,29.78,68.00,623.00
1496,0.0551348,62.419,0.00078125,30.57,68.00,620.00
1497,0.0354757,42.839,0.401563,30.84,68.00,620.00
1498,0.204481,44.169,0.0441406,30.57,68.00,620.00
1499,0.252538,64.424,0.0421875,30.44,68.00,620.00
1500,0.193852,60.440,0.0246094,30.41,68.00,620.00
1501,0.545517,37.531,0.427344,30.54,68.00,620.00
1502,0.406142,63.748,0.040625,30.36,68.00,620.00
1503,0.376774,63.525,0.0574219,30.51,68.00,630.00
1504,0.46074,42.511,0.0804688,30.73,68.00,630.00
1505,0.260527,35.148,0,30.80,68.00,630.00
1506,0.0350513,30.522,0.00078125,30.77,68.00,630.00
1507,0.369438,70.752,0.0578125,30.56,68.00,630.00
1508,0.441274,66.162,0.0558594,30.47,68.00,630.00
1509,0.387625,68.950,0.102344,30.63,68.00,630.00
1510,0.113907,65.937,0,30.47,68.00,620.00
1511,0.483029,46.353,3.51445,30.44,68.00,620.00
1512,0.318468,57.589,0,30.38,68.00,620.00
1513,0.028265,39.937,0,30.84,68.00,620.00
1514,0.547868,71.029,0.0804688,30.45,68.00,620.00
1515,0.0434084,61.271,0,30.60,68.00,620.00
1516,0.493511,73.862,0,30.73,68.00,620.00
1517,0.0934505,42.659,0.00898438,30.67,68.00,620.00
1518,0.500439,71.923,1.36602,30.69,68.00,619.00
1519,0.0861006,39.750,0.0492188,30.67,68.00,619.00
1520,0.332946,66.539,0,30.65,68.00,619.00
1521,0.325676,69.240,0.757812,30.47,68.00,619.00
1522,0.622757,50.982,0.268359,30.30,68.00,619.00
1523,0.0297146,37.854,0.0480469,30.90,68.00,619.00
1524,0.385883,69.695,0.186719,30.77,68.00,619.00
1525,0.328437,65.990,0.0988281,30.73,68.00,622.00
1526,0.304557,64.390,0.332813,30.49,68.00,622.00
1527,0.0905504,32.040,0.0757813,30.78,68.00,622.00
1528,0.211553,43.901,0.293359,30.46,68.00,622.00
1529,0.257944,41.126,0.744531,30.73,68.00,622.00
1530,0.156811,64.977,0.163672,30.67,68.00,622.00
1531,0.386128,71.347,0,30.80,68.00,622.00
1532,0.316327,73.358,0.0566406,30.59,68.00,622.00
1533,0.181884,29.936,0.0542969,30.76,68.00,618.00
1534,0.564218,68.076,1.2875,30.65,68.00,618.00
1535,0.167323,76.243,0.151172,30.77,68.00,618.00
1536,0.110545,59.061,0,30.68,68.00,618.00
1537,0.482532,64.811,0.0835938,30.90,68.00,618.00
1538,0.215417,70.532,0,30.72,68.00,618.00
1539,0.217347,78.605,0.000390625,31.96,68.00,618.00
1540,0.172904,76.332,0.0148438,33.71,68.00,618.00
1541,0.528597,66.496,0,33.70,68.00,620.00
1542,0.135931,62.009,0.0582031,33.75,68.00,620.00
1543,0.150177,37.066,0,33.87,68.00,620.00
1544,0.240283,46.698,0.699219,33.79,68.00,620.00
1545,0.0424032,40.698,0,31.32,68.00,620.00
1546,0.222556,74.818,0,30.55,68.00,620.00
1547,0.388968,73.608,0.00117188,30.56,68.00,620.00
1548,0.102234,38.534,0,30.49,68.00,620.00
1549,0.367093,68.178,0.0777344,30.77,68.00,620.00
1550,0.206102,38.490,0,30.59,68.00,620.00
1551,0.290419,65.647,0.0078125,30.45,68.00,620.00
1552,0.198785,41.829,0,30.78,68.00,620.00
1553,0.219187,71.776,0,30.63,68.00,620.00
1554,0.582794,42.389,0.0761719,30.63,68.00,620.00
1555,0.0547934,45.966,0,30.78,68.00,620.00
1556,0.150455,40.333,0,30.64,68.00,619.00
1557,0.22187,66.731,0.0511719,30.76,68.00,619.00
1558,0.498309,49.749,0.115625,30.24,68.00,619.00
1559,0.271987,72.512,0.0253906,30.67,68.00,619.00
1560,0.225299,67.419,0,30.35,68.00,619.00
1561,0.122155,47.671,0.0402344,30.73,68.00,619.00
1562,0.0259953,38.165,0,30.81,68.00,621.00
1563,0.0920706,42.355,0,30.56,68.00,621.00
1564,0.278734,67.729,2.75547,30.54,68.00,621.00
1565,0.0484095,65.470,0,30.47,68.00,621.00
1566,0.271252,64.267,0.0199219,30.53,68.00,621.00
1567,0.0927353,45.079,0,30.80,68.00,621.00
1568,0.0242176,30.480,0,30.79,68.00,621.00
1569,0.399471,76.476,0,30.83,68.00,621.00
1570,0.157334,59.365,0.0101563,30.47,68.00,621.00
1571,0.624076,64.983,1.46914,30.62,68.00,621.00
1572,0.567521,58.088,0.239844,30.49,68.00,621.00
1573,0.558243,65.910,0.235156,30.55,68.00,621.00
1574,0.0441818,41.431,0.116797,30.66,68.00,621.00
1575,0.15492,40.315,0.111328,30.64,68.00,621.00
1576,0.276907,64.473,0.200781,30.62,68.00,621.00
1577,0.403376,65.949,0.195312,30.49,68.00,618.00
1578,0.10154,64.190,0.028125,30.68,68.00,618.00
1579,0.201586,40.925,0,30.64,68.00,618.00
1580,0.344535,62.355,0.416016,30.51,68.00,618.00
1581,0.316836,50.252,0.136719,30.79,68.00,618.00
1582,0.145636,39.001,0.110547,30.61,68.00,618.00
1583,0.57942,72.881,0.178906,30.67,68.00,618.00
1584,0.0529814,32.908,0.130078,30.59,68.00,616.00
1585,0.0975075,29.381,0.0789063,30.74,68.00,616.00
1586,0.269929,38.730,1.4293,30.62,68.00,616.00
1587,0.188785,44.027,0.105859,30.77,68.00,616.00
1588,0.262575,67.104,0.111719,30.35,68.00,616.00
1589,0.163411,66.835,0.175,30.20,68.00,616.00
1590,0.266251,65.223,0.0953125,30.47,68.00,616.00
1591,0.263356,14.881,0.0871094,30.63,68.00,621.00
1592,0.170746,62.401,0.165625,30.44,68.00,621.00
1593,0.358953,67.540,0.0785156,30.54,68.00,621.00
1594,0.132265,40.989,0.0480469,30.80,68.00,621.00
1595,0.197209,51.059,0,30.44,68.00,621.00
1596,0.426851,68.587,0.0699219,30.46,68.00,621.00
1597,0.332903,69.579,0.0304688,30.37,68.00,621.00
1598,0.0916252,41.301,0,30.46,68.00,621.00
1599,0.320208,64.765,0,30.65,68.00,621.00
1600,0.203197,39.824,0,30.79,68.00,620.00
1601,0.257237,46.794,0.00742188,30.90,68.00,620.00
1602,0.0529842,62.884,2.61797,30.31,68.00,620.00
1603,0.370215,61.174,0.0933594,30.19,68.00,620.00
1604,0.171744,69.046,0,30.38,68.00,620.00
1605,0.168287,68.167,0,30.58,68.00,620.00
1606,0.278047,73.217,0,30.60,68.00,620.00
1607,0.210108,66.750,0,30.91,68.00,620.00
1608,0.717158,72.120,0.0785156,30.51,68.00,620.00
1609,0.10096,44.721,0,30.70,68.00,620.00
1610,0.312133,46.252,0,30.86,68.00,620.00
1611,0.151853,40.379,0,30.92,68.00,620.00
1612,0.0378799,32.891,0,30.84,68.00,620.00
1613,0.601634,71.382,0.0738281,30.68,68.00,620.00
1614,0.104283,43.374,0,30.68,68.00,620.00
1615,0.0463476,46.265,0.00742188,30.35,68.00,620.00
1616,0.340909,44.359,0.0601563,30.88,68.00,620.00
1617,0.248888,54.364,0.117578,30.69,68.00,620.00
1618,0.212087,44.691,0.0230469,30.88,68.00,620.00
1619,0.167645,69.175,0,30.57,68.00,620.00
1620,0.274902,75.951,2.01836,30.32,68.00,620.00
1621,0.0910931,40.312,0.0773438,30.60,68.00,619.00
1622,0.449034,65.765,0.172656,30.50,68.00,619.00
1623,0.171212,62.605,0.241797,30.44,68.00,619.00
1624,0.11976,63.496,0.142969,30.46,68.00,619.00
1625,0.424979,40.376,0.143359,30.81,68.00,619.00
1626,0.280056,72.066,0.185156,30.54,68.00,619.00
1627,0.0327339,41.035,0.0816406,30.72,68.00,619.00
1628,0.175004,48.637,0.0117188,30.81,68.00,618.00
1629,0.227426,65.102,0.247266,30.41,68.00,618.00
1630,0.424479,44.347,0.213672,30.56,68.00,618.00
1631,0.334481,71.142,0.273438,30.59,68.00,618.00
1632,0.207666,41.563,0.115234,30.67,68.00,618.00
1633,0.0365591,39.422,0.0636719,30.54,68.00,618.00
1634,0.31234,38.817,0.0371094,30.77,68.00,618.00
1635,0.258029,42.084,0.155859,30.54,68.00,619.00
1636,0.0935364,40.480,0,30.56,68.00,619.00
1637,0.215559,68.721,0.400781,30.62,68.00,619.00
1638,0.229806,63.291,0,30.55,68.00,619.00
1639,0.0837784,38.598,0.000390625,30.91,68.00,619.00
1640,0.544827,69.147,0.575391,30.61,68.00,619.00
1641,0.379812,58.465,0.138672,30.57,68.00,619.00
1642,0.287785,42.743,0.239844,30.92,68.00,619.00
1643,0.281864,43.423,0,30.79,68.00,619.00
1644,0.225211,67.082,0,30.75,68.00,621.00
1645,0.101573,50.722,0,30.54,68.00,621.00
1646,0.379991,64.720,0.0484375,30.74,68.00,621.00
1647,0.396116,38.690,0.644922,30.85,68.00,621.00
1648,0.0863409,56.970,0.028125,30.90,68.00,621.00
1649,0.0886354,40.212,0,30.72,68.00,621.00
1650,0.136479,55.222,0.0527344,30.88,68.00,621.00
1651,0.614774,63.361,0.0503906,30.09,68.00,620.00
1652,0.0377522,43.935,0,30.94,68.00,620.00
1653,0.100399,56.973,0,30.84,68.00,620.00
1654,0.425432,69.537,0.0523438,30.53,68.00,620.00
1655,0.26576,71.830,0,30.82,68.00,620.00
1656,0.318368,61.132,0.248438,30.28,68.00,620.00
1657,0.380829,41.847,0,30.75,68.00,620.00
1658,0.301133,41.806,0.0847656,30.71,68.00,620.00
1659,0.184902,38.779,0,30.48,68.00,620.00
1660,0.379473,62.280,0.385938,30.22,68.00,620.00
1661,0.156847,35.195,0.0976562,30.64,68.00,620.00
1662,0.149906,36.135,0.152734,30.47,68.00,620.00
1663,0.454069,60.951,0.172266,30.57,68.00,620.00
1664,0.0408573,46.922,0.697266,30.57,68.00,620.00
1665,0.446486,76.419,0.186328,30.67,68.00,620.00
1666,0.0956278,40.680,0.078125,30.81,68.00,620.00
1667,0.213417,43.614,0.105859,30.88,68.00,620.00
1668,0.261924,57.965,0.114453,30.77,68.00,621.00
1669,0.495755,67.133,0.294922,30.73,68.00,621.00
1670,0.495096,65.138,0.157031,30.69,68.00,621.00
1671,0.285507,68.351,0.189453,30.81,68.00,621.00
1672,0.134676,56.743,2.09102,30.05,68.00,621.00
1673,0.573606,67.258,0.05,30.65,68.00,621.00
1674,0.111378,68.603,0.587891,30.55,68.00,621.00
1675,0.156635,39.800,0.241406,30.82,68.00,621.00
1676,0.0543165,39.163,0.111328,30.81,68.00,619.00
1677,0.0572243,40.009,0.109375,30.57,68.00,619.00
1678,0.427513,44.531,0.0789063,30.67,68.00,619.00
1679,0.0503435,66.167,0,30.70,68.00,619.00
1680,0.19638,29.641,0.0246094,30.92,68.00,619.00
1681,0.132457,43.456,0.04375,30.99,68.00,619.00
1682,0.762743,60.790,0.0492188,30.50,68.00,618.00
1683,0.0270777,21.755,0,31.09,68.00,618.00
1684,0.236089,47.578,0,30.59,68.00,618.00
1685,0.329551,69.542,0,30.92,68.00,618.00
1686,0.433524,73.485,0.0394531,30.92,68.00,618.00
1687,0.473772,68.863,1.45703,30.77,68.00,618.00
1688,0.139295,44.617,0,30.97,68.00,618.00
1689,0.387319,66.538,0,30.74,68.00,618.00
1690,0.268292,44.409,0,30.78,68.00,618.00
1691,0.10493,51.995,0,30.65,68.00,620.00
1692,0.101508,47.331,0,30.77,68.00,620.00
1693,0.0374718,32.857,0,30.75,68.00,620.00
1694,0.4246,42.108,0.113281,30.82,68.00,620.00
1695,0.320402,40.597,0,30.66,68.00,620.00
1696,0.143594,42.055,0,30.97,68.00,620.00
1697,0.0461779,36.895,0,30.86,68.00,620.00
1698,0.420418,71.979,0.0523438,30.93,68.00,620.00
1699,0.660419,59.890,0,30.86,69.00,618.00
1700,0.101468,48.415,0,31.17,69.00,618.00
1701,0.277723,77.478,0,30.92,69.00,618.00
1702,0.164903,72.587,0.183203,30.80,69.00,618.00
1703,0.374658,52.886,0.334375,30.25,69.00,618.00
1704,0.302066,43.356,0.175391,30.28,69.00,618.00
1705,0.0812931,44.364,0,32.62,69.00,618.00
1706,0.14261,80.074,0.478906,32.20,68.00,618.00
1707,0.0795546,66.105,0.259766,32.18,68.00,618.00
1708,0.180388,58.438,0.358594,32.13,68.00,618.00
1709,0.197467,68.451,0.410547,31.35,68.00,618.00
1710,0.132724,30.162,0.0617188,30.96,68.00,618.00
1711,0.0867271,37.712,0.108594,30.88,68.00,618.00
1712,0.548407,70.169,0.176953,30.70,68.00,618.00
1713,0.328848,78.271,0.159766,30.85,68.00,618.00
1714,0.226296,66.732,0.980859,30.85,68.00,616.00
1715,0.664412,67.120,0.145313,30.86,68.00,616.00
1716,0.394401,61.835,0.24375,30.63,68.00,616.00
1717,0.113757,68.421,0.155469,30.74,68.00,616.00
1718,0.325785,61.553,0.230859,30.58,68.00,616.00
1719,0.429325,47.031,0.541406,30.80,68.00,616.00
1720,0.664927,76.666,0.0761719,30.84,68.00,616.00
1721,0.0546856,51.288,0,30.99,68.00,619.00
1722,0.272981,64.267,0,30.83,68.00,619.00
1723,0.211248,67.850,0,30.71,68.00,619.00
1724,0.145189,41.857,0,30.68,68.00,619.00
1725,0.222639,72.514,0.0546875,30.73,68.00,619.00
1726,0.0275679,51.456,0,30.90,68.00,619.00
1727,0.399434,73.023,0,30.82,68.00,619.00
1728,0.263012,40.308,0.0117188,30.91,68.00,619.00
1729,0.163844,68.608,0.0527344,30.84,68.00,619.00
1730,0.266173,43.668,0,30.82,68.00,619.00
1731,0.219865,46.679,0.084375,31.02,68.00,619.00
1732,0.444825,73.660,0,30.87,68.00,619.00
1733,0.118797,48.392,0,30.96,68.00,619.00
1734,0.373838,57.124,0,30.67,68.00,619.00
1735,0.274194,42.507,0,30.77,68.00,619.00
1736,0.250574,25.124,0,30.90,68.00,619.00
1737,0.210039,40.856,0,30.69,68.00,617.00
1738,0.0475512,67.332,0.0101563,30.87,68.00,617.00
1739,0.462071,68.932,0.0496094,30.88,68.00,617.00
1740,0.384451,42.874,0.0964844,31.00,68.00,617.00
1741,0.261768,60.103,0.0253906,30.76,68.00,617.00
1742,0.403391,69.407,0.0226563,30.92,68.00,617.00
1743,0.133662,18.485,0,30.87,68.00,617.00
1744,0.262719,56.524,0,30.85,68.00,616.00
1745,0.548676,58.175,0.0746094,30.41,68.00,616.00
1746,0.0769587,15.862,0,30.99,68.00,616.00
1747,0.204703,68.746,2.53828,31.15,68.00,616.00
1748,0.491058,55.639,0.0558594,30.96,68.00,616.00
1749,0.160492,75.206,0,31.04,68.00,616.00
1750,0.147627,51.004,0,31.00,68.00,616.00
1751,0.336581,68.289,0,30.82,68.00,619.00
1752,0.142634,47.775,0.0078125,31.03,68.00,619.00
1753,0.165688,38.178,0.0523438,30.83,68.00,619.00
1754,0.44913,72.314,0,30.89,68.00,619.00
1755,0.10557,72.023,1.77031,30.88,68.00,619.00
1756,0.640355,36.346,0.104297,30.67,68.00,619.00
1757,0.266714,70.177,0.198047,30.79,68.00,619.00
1758,0.219769,68.451,0.171875,30.75,68.00,619.00
1759,0.0596628,73.228,0,30.82,68.00,617.00
1760,0.303222,42.972,0.552344,30.82,68.00,617.00
1761,0.439608,70.626,0.275781,30.81,68.00,617.00
1762,0.221784,61.941,0.182813,30.59,68.00,617.00
1763,0.298999,63.237,0.217969,30.63,68.00,617.00
1764,0.343051,68.298,0.210156,30.56,68.00,617.00
1765,0.361231,41.634,0.114063,30.94,68.00,617.00
1766,0.174983,69.211,0.206641,30.80,68.00,617.00
1767,0.108088,45.277,0.110156,30.67,68.00,617.00
1768,0.146697,38.659,0.0855469,30.80,68.00,617.00
1769,0.60571,64.694,0.230859,30.76,68.00,617.00
1770,0.381427,59.483,0.202344,30.57,68.00,617.00
1771,0.260139,61.966,0.123438,30.84,68.00,617.00
1772,0.329718,65.726,0.0273438,30.85,68.00,617.00
1773,0.335555,68.187,0,30.85,68.00,619.00
1774,0.163383,68.138,0,31.07,68.00,619.00
1775,0.712872,70.747,0.0871094,30.78,68.00,619.00
1776,0.321095,71.216,0.0484375,30.85,68.00,619.00
1777,0.0284309,40.190,0,30.90,68.00,619.00
1778,0.387388,53.144,0.0726563,30.57,68.00,619.00
1779,0.0331774,38.854,0,30.78,68.00,619.00
1780,0.0951853,56.693,0,30.80,68.00,619.00
1781,0.47691,69.548,0.00273438,30.81,68.00,619.00
1782,0.0605593,67.864,0,30.81,68.00,619.00
1783,0.489393,30.906,0.00820313,30.94,68.00,619.00
1784,0.503082,60.012,1.24844,30.78,68.00,619.00
1785,0.944779,48.317,0.336719,30.82,68.00,619.00
1786,0.195218,29.350,0.104688,30.93,68.00,619.00
1787,0.338982,64.122,0.111328,30.89,68.00,619.00
1788,0.0389795,41.131,0.105078,30.98,68.00,619.00
1789,0.149525,39.913,0.10625,30.77,68.00,619.00
1790,0.28021,43.661,0.170703,30.89,67.00,619.00
1791,0.154558,53.690,0.156641,30.68,67.00,619.00
1792,0.0971479,45.234,0.0460938,30.86,67.00,619.00
1793,0.154526,45.322,0.0773438,30.89,67.00,619.00
1794,0.0547972,78.263,0.253906,30.78,67.00,619.00
1795,0.410951,68.427,0.275391,30.69,67.00,619.00
1796,0.384795,69.647,0.0214844,30.78,68.00,625.00
1797,0.0843935,46.115,0,30.92,68.00,625.00
1798,0.440635,71.078,0,30.89,68.00,625.00
1799,0.254938,43.271,0.192578,30.58,68.00,625.00
1800,0.220856,66.499,0.209375,30.85,68.00,625.00
1801,0.224409,69.409,1.27539,30.84,68.00,625.00
1802,0.591355,76.135,0.149609,30.98,68.00,625.00
1803,0.205456,51.265,0,31.06,68.00,625.00
1804,0.407975,73.817,0,30.79,68.00,627.00
1805,0.0371227,37.356,0,30.80,68.00,627.00
1806,0.247668,39.658,0.0394531,30.93,68.00,627.00
1807,0.0970955,59.346,0,30.85,68.00,627.00
1808,0.189671,52.866,0.0507812,30.97,68.00,627.00
1809,0.0220556,21.624,1.18828,30.94,68.00,627.00
1810,0.299318,44.918,0.224609,30.74,68.00,627.00
1811,0.0275259,35.349,0.0316406,30.91,68.00,627.00
1812,0.247073,38.974,0.110156,31.10,68.00,627.00
1813,0.495514,66.452,0.148047,30.85,68.00,627.00
1814,0.438808,68.466,0.253125,30.69,68.00,627.00
1815,0.220587,71.578,0.204297,30.84,68.00,627.00
1816,0.556001,67.328,1.17578,30.94,68.00,627.00
1817,0.222025,65.997,0.172656,30.78,68.00,627.00
1818,0.249827,68.228,0.210938,30.94,68.00,626.00
1819,0.532052,39.000,0.410938,30.55,68.00,626.00
1820,0.112078,45.149,0,31.04,68.00,626.00
1821,0.115518,66.560,0.403516,30.86,68.00,626.00
1822,0.0811987,44.853,0,31.10,68.00,626.00
1823,0.027566,48.383,0.293359,31.59,68.00,626.00
1824,0.619729,69.093,0.0878906,32.78,68.00,626.00
1825,0.301285,70.679,0,32.95,68.00,626.00
1826,0.0951853,39.299,0.0222656,33.09,68.00,626.00
1827,0.0419912,34.815,0.0222656,33.01,68.00,626.00
1828,0.445087,73.804,0,32.95,68.00,626.00
1829,0.157218,77.455,1.92109,32.75,68.00,626.00
1830,0.240967,71.693,0,32.88,68.00,626.00
1831,0.191642,44.076,0.0277344,33.02,68.00,626.00
1832,0.257524,67.652,0.0519531,32.74,68.00,626.00
1833,0.350045,58.849,0.0375,32.89,68.00,626.00
1834,0.119357,60.492,0,32.71,68.00,627.00
1835,0.585607,71.071,0,32.95,68.00,627.00
1836,0.309413,59.759,0.0457031,31.90,68.00,627.00
1837,0.164647,75.934,0,31.46,68.00,627.00
1838,0.244104,49.449,0.0726563,31.68,68.00,627.00
1839,0.329345,73.370,0,31.36,68.00,627.00
1840,0.18359,70.969,0.0703125,31.54,68.00,627.00
1841,0.207915,38.703,0,31.54,68.00,625.00
1842,0.24317,68.777,0,31.09,68.00,625.00
1843,0.335791,75.969,0,31.26,68.00,625.00
1844,0.268027,35.527,0.0269531,31.36,68.00,625.00
1845,0.178882,65.362,0.0699219,30.66,68.00,625.00
1846,0.222722,67.707,0,30.75,68.00,625.00
1847,0.437416,65.424,0.0320313,30.74,68.00,625.00
1848,0.0332651,31.155,0,30.69,68.00,625.00
1849,0.30437,39.656,0.144141,30.58,68.00,624.00
1850,0.101477,64.181,0.1625,30.65,68.00,624.00
1851,0.25187,42.760,0.0828125,30.95,68.00,624.00
1852,0.555541,67.917,0.201953,30.74,68.00,624.00
1853,0.219601,48.805,0.11875,30.78,68.00,624.00
1854,0.155822,60.089,0.0125,30.88,68.00,624.00
1855,0.0882769,40.099,0,31.12,68.00,624.00
1856,0.285262,73.329,0.435547,30.97,68.00,624.00
1857,0.17065,79.250,0.149609,31.07,68.00,624.00
1858,0.286555,73.768,0.155859,31.16,68.00,622.00
1859,0.163587,44.471,0.133594,30.95,68.00,622.00
1860,0.242243,40.049,0.1875,30.96,68.00,622.00
1861,0.369078,64.206,0.261328,30.66,68.00,622.00
1862,0.482029,39.334,0.1375,30.89,68.00,622.00
1863,0.08743,60.790,0.149609,31.10,68.00,622.00
1864,0.530927,71.500,0.218359,30.48,68.00,622.00
1865,0.192384,48.989,0.120703,31.03,68.00,622.00
1866,0.166149,68.595,0.188281,30.73,68.00,621.00
1867,0.366968,30.536,0.105469,30.88,68.00,621.00
1868,0.0991936,61.429,0.101562,30.67,68.00,621.00
1869,0.344688,68.529,0,30.61,68.00,621.00
1870,0.354185,46.104,0.0582031,30.90,68.00,621.00
1871,0.314163,40.218,0,30.88,68.00,621.00
1872,0.450463,67.132,0.0675781,30.98,68.00,621.00
1873,0.225319,54.742,0,31.13,68.00,621.00
1874,0.135166,37.928,0,31.30,68.00,624.00
1875,0.170865,68.404,0.00859375,31.02,68.00,624.00
1876,0.105037,43.851,0,30.93,68.00,624.00
1877,0.666123,55.792,0.629297,30.97,68.00,624.00
1878,0.0975695,41.713,0,31.12,68.00,624.00
1879,0.443846,68.978,0,31.08,68.00,624.00
1880,0.041585,48.533,0.148438,30.80,68.00,624.00
1881,0.27559,49.489,0.0535156,31.14,68.00,626.00
1882,0.0365143,39.018,0,31.08,68.00,626.00
1883,0.253063,46.291,0,31.13,68.00,626.00
1884,0.339534,74.629,0,31.02,68.00,626.00
1885,0.130728,72.272,0,30.76,68.00,626.00
1886,0.145779,45.113,0.763672,31.06,68.00,626.00
1887,0.313622,42.459,0,30.97,68.00,626.00
1888,0.600744,73.815,0.0722656,30.96,68.00,626.00
1889,0.0276346,27.787,0,31.05,68.00,626.00
1890,0.35876,70.896,0.276953,30.76,68.00,624.00
1891,0.413067,68.551,0.1375,30.78,68.00,624.00
1892,0.257311,70.565,0.149219,30.91,68.00,624.00
1893,0.350725,65.740,0.207031,30.80,68.00,624.00
1894,0.102329,63.333,0.167578,30.92,68.00,624.00
1895,0.607222,69.283,0.20625,30.81,68.00,624.00
1896,0.279483,66.346,0.164844,30.66,68.00,624.00
1897,0.286074,65.291,0.191797,30.98,68.00,624.00
1898,0.529156,61.923,0.239844,30.87,68.00,624.00
1899,0.03302,37.555,0.0527344,31.05,68.00,624.00
1900,0.0369644,34.014,0.034375,30.83,68.00,624.00
1901,0.267548,62.970,0.208594,30.73,68.00,624.00
1902,0.191833,37.189,0.0472656,31.03,68.00,624.00
1903,0.199657,43.209,0.171875,31.10,68.00,624.00
1904,0.391342,67.597,0.0625,31.10,68.00,624.00
1905,0.154926,55.084,0.135547,30.93,68.00,622.00
1906,0.562738,72.044,0.233594,31.19,68.00,622.00
1907,0.3571,73.772,0.222656,31.25,68.00,622.00
1908,0.140688,39.672,0.0796875,31.14,68.00,622.00
1909,0.223139,64.267,0.136719,30.91,68.00,622.00
1910,0.102502,58.060,0.586328,30.90,68.00,622.00
1911,0.0875015,45.983,0,31.26,68.00,622.00
1912,0.0395756,40.617,0.0511719,31.22,68.00,626.00
1913,0.143709,34.568,0,30.94,68.00,626.00
1914,0.55323,71.195,0.0898438,30.94,68.00,626.00
1915,0.332844,70.711,0,31.04,68.00,626.00
1916,0.220117,37.651,0.00976562,31.11,68.00,626.00
1917,0.784508,68.952,0.0597656,31.11,68.00,626.00
1918,0.501649,71.488,0.0777344,31.00,68.00,626.00
1919,0.0265017,35.463,0,31.25,68.00,626.00
1920,0.225403,73.766,0.272266,31.19,68.00,627.00
1921,0.227901,71.011,0.00585938,31.14,68.00,627.00
1922,0.706587,74.420,0.0527344,31.12,68.00,627.00
1923,0.531486,63.410,0.0292969,31.02,68.00,627.00
1924,0.284972,76.014,0.0238281,31.14,68.00,627.00
1925,0.21629,73.111,0.464844,31.25,68.00,627.00
1926,0.416074,81.606,0.0476563,32.53,68.00,627.00
1927,0.174485,43.865,0.0609375,33.55,68.00,627.00
1928,0.0915756,40.255,0,33.99,68.00,627.00
1929,0.0814495,85.486,0,35.95,68.00,627.00
1930,0.183662,81.103,0.0398438,33.82,68.00,627.00
1931,0.0209274,46.592,0,33.83,68.00,627.00
1932,0.265111,69.489,3.72539,32.95,68.00,627.00
1933,0.16342,68.644,0.173828,32.79,68.00,627.00
1934,0.399795,69.000,0.279688,32.18,68.00,627.00
1935,0.604142,62.647,0.133594,32.36,68.00,627.00
1936,0.0531979,67.628,0.188672,32.68,68.00,634.00
1937,0.152036,51.707,0.0921875,32.62,68.00,634.00
1938,0.091259,23.213,0.053125,32.58,68.00,634.00
1939,0.451601,43.702,0.117969,32.26,68.00,634.00
1940,0.162826,64.615,0.152734,32.21,68.00,634.00
1941,0.299082,70.965,0.675781,31.43,68.00,634.00
1942,0.318675,48.608,0.0648438,31.63,68.00,634.00
1943,0.235689,72.335,0.248438,31.86,68.00,635.00
1944,0.407847,76.574,0.254688,31.57,68.00,635.00
1945,0.137914,43.010,0.0726563,31.59,68.00,635.00
1946,0.150084,47.449,0.0714844,31.35,68.00,635.00
1947,0.284149,64.418,0.105078,31.06,68.00,635.00
1948,0.286765,42.983,1.31055,31.24,68.00,635.00
1949,0.169119,61.157,0.0898438,31.00,68.00,635.00
1950,0.148507,39.305,0,31.02,68.00,635.00
1951,0.232705,70.986,0.00546875,30.91,68.00,635.00
1952,0.429627,41.953,0.0578125,30.81,68.00,635.00
1953,0.309985,46.451,0.0265625,31.13,68.00,635.00
1954,0.0914249,53.621,0.0265625,31.20,68.00,635.00
1955,0.312261,56.362,0,31.23,68.00,635.00
1956,0.167141,74.672,0.516406,31.10,68.00,635.00
1957,0.415229,30.835,0.0597656,31.02,68.00,635.00
1958,0.0791359,32.812,0,31.32,68.00,636.00
1959,0.358666,71.875,0.0796875,31.27,68.00,636.00
1960,0.282451,74.252,0.05,31.21,68.00,636.00
1961,0.207958,55.311,0,30.98,68.00,636.00
1962,0.371604,64.996,0.0710937,30.98,68.00,636.00
1963,0.0515671,58.992,0,31.00,68.00,636.00
1964,0.32936,72.983,0,31.14,68.00,636.00
1965,0.0939713,45.786,0,31.08,68.00,636.00
1966,0.0318508,30.996,0,31.40,68.00,636.00
1967,0.412574,65.540,0.00703125,31.03,68.00,636.00
1968,0.261695,41.130,0,31.01,68.00,636.00
1969,0.208051,62.822,0.0875,31.04,68.00,636.00
1970,0.220926,79.096,0,31.13,68.00,636.00
1971,0.275116,72.471,0,31.17,68.00,636.00
1972,0.22588,49.541,0.0617188,31.30,68.00,636.00
1973,0.0392075,44.165,0,31.53,68.00,635.00
